event_id,det_id,track_id,xtop,ytop,z,xbot,ybot,StatNb,ViewNb,PlaneNb,LayerNb,StrawNb
98.0,12012227.0,4.0,230.409941902,51.8720661743,2602.25,-217.902007393,91.0942794608,1.0,2.0,0.0,1.0,227.0
98.0,12102226.0,4.0,230.443061084,52.2506201596,2603.75,-217.868888211,91.4728334461,1.0,2.0,1.0,0.0,226.0
98.0,12112227.0,4.0,230.371593375,51.4337405071,2604.85,-217.94035592,90.6559537937,1.0,2.0,1.0,1.0,227.0
98.0,13002232.0,4.0,225.012214055,62.3762269248,2611.15,-225.012214055,62.3762269248,1.0,3.0,0.0,0.0,232.0
98.0,13112232.0,4.0,225.012214055,62.8162269248,2614.85,-225.012214055,62.8162269248,1.0,3.0,1.0,1.0,232.0
98.0,20002238.0,4.0,225.012214055,52.1762269248,2781.15,-225.012214055,52.1762269248,2.0,0.0,0.0,0.0,238.0
98.0,20112238.0,4.0,225.012214055,52.6162269248,2784.85,-225.012214055,52.6162269248,2.0,0.0,1.0,1.0,238.0
98.0,21012244.0,4.0,220.420808359,62.304252686,2792.25,-227.891140937,23.0820393994,2.0,1.0,0.0,1.0,244.0
98.0,21112244.0,4.0,220.459156885,61.8659270188,2794.85,-227.85279241,22.6437137323,2.0,1.0,1.0,1.0,244.0
98.0,22002233.0,4.0,229.444256272,40.8342289194,2801.15,-218.867693023,80.056442206,2.0,2.0,0.0,0.0,233.0
98.0,22012234.0,4.0,229.372788563,40.017349267,2802.25,-218.939160732,79.2395625535,2.0,2.0,0.0,1.0,234.0
98.0,22102233.0,4.0,229.405907746,40.3959032523,2803.75,-218.90604155,79.6181165388,2.0,2.0,1.0,0.0,233.0
98.0,23002239.0,4.0,225.012214055,50.4762269248,2811.15,-225.012214055,50.4762269248,2.0,3.0,0.0,0.0,239.0
98.0,23102239.0,4.0,225.012214055,50.0362269248,2813.75,-225.012214055,50.0362269248,2.0,3.0,1.0,0.0,239.0
98.0,23112239.0,4.0,225.012214055,50.9162269248,2814.85,-225.012214055,50.9162269248,2.0,3.0,1.0,1.0,239.0
98.0,30002288.0,4.0,249.9992,10.4,3321.15,-249.9992,10.4,3.0,0.0,0.0,0.0,288.0
98.0,30102288.0,4.0,249.9992,9.96,3323.75,-249.9992,9.96,3.0,0.0,1.0,0.0,288.0
98.0,31002295.0,4.0,249.178611181,20.2945739152,3331.15,-248.917143953,-23.2831580095,3.0,1.0,0.0,0.0,295.0
98.0,31112295.0,4.0,249.140262654,20.7328995823,3334.85,-248.95549248,-22.8448323423,3.0,1.0,1.0,1.0,295.0
98.0,32002283.0,4.0,250.695121105,-2.96078616839,3341.15,-247.400634029,40.6169457563,3.0,2.0,0.0,0.0,283.0
98.0,32102283.0,4.0,250.656772578,-3.39911183555,3343.75,-247.438982556,40.1786200891,3.0,2.0,1.0,0.0,283.0
98.0,33002290.0,4.0,249.9992,7.0,3351.15,-249.9992,7.0,3.0,3.0,0.0,0.0,290.0
98.0,33112290.0,4.0,249.9992,7.44,3354.85,-249.9992,7.44,3.0,3.0,1.0,1.0,290.0
98.0,40012300.0,4.0,249.9992,-9.12,3522.25,-249.9992,-9.12,4.0,0.0,0.0,1.0,300.0
98.0,40112300.0,4.0,249.9992,-9.56,3524.85,-249.9992,-9.56,4.0,0.0,1.0,1.0,300.0
98.0,41012307.0,4.0,250.87989128,0.848853408432,3532.25,-247.215863855,-42.7288785162,4.0,1.0,0.0,1.0,307.0
98.0,41112307.0,4.0,250.918239807,0.410527741271,3534.85,-247.177515328,-43.1672041834,4.0,1.0,1.0,1.0,307.0
98.0,42012295.0,4.0,248.993841007,-22.4065066751,3542.25,-249.101914128,21.1712252495,4.0,2.0,0.0,1.0,295.0
98.0,42102294.0,4.0,249.026960189,-22.0279526899,3543.75,-249.068794945,21.5497792348,4.0,2.0,1.0,0.0,294.0
98.0,42112295.0,4.0,248.95549248,-22.8448323423,3544.85,-249.140262654,20.7328995823,4.0,2.0,1.0,1.0,295.0
98.0,43012302.0,4.0,249.9992,-12.52,3552.25,-249.9992,-12.52,4.0,3.0,0.0,1.0,302.0
98.0,43102301.0,4.0,249.9992,-12.14,3553.75,-249.9992,-12.14,4.0,3.0,1.0,0.0,301.0
98.0,43112302.0,4.0,249.9992,-12.96,3554.85,-249.9992,-12.96,4.0,3.0,1.0,1.0,302.0
98.0,23112239.0,-2.0,225.012214055,50.9162269248,2814.85,-225.012214055,50.9162269248,2.0,3.0,1.0,1.0,239.0
98.0,23112245.0,-2.0,225.012214055,40.7162269248,2814.85,-225.012214055,40.7162269248,2.0,3.0,1.0,1.0,245.0
98.0,23102244.0,-2.0,225.012214055,41.5362269248,2813.75,-225.012214055,41.5362269248,2.0,3.0,1.0,0.0,244.0
98.0,23012243.0,-2.0,225.012214055,44.5562269248,2812.25,-225.012214055,44.5562269248,2.0,3.0,0.0,1.0,243.0
98.0,23012242.0,-2.0,225.012214055,46.2562269248,2812.25,-225.012214055,46.2562269248,2.0,3.0,0.0,1.0,242.0
98.0,23012241.0,-2.0,225.012214055,47.9562269248,2812.25,-225.012214055,47.9562269248,2.0,3.0,0.0,1.0,241.0
98.0,23102238.0,-2.0,225.012214055,51.7362269248,2813.75,-225.012214055,51.7362269248,2.0,3.0,1.0,0.0,238.0
98.0,23112237.0,-2.0,225.012214055,54.3162269248,2814.85,-225.012214055,54.3162269248,2.0,3.0,1.0,1.0,237.0
98.0,23102240.0,-2.0,225.012214055,48.3362269248,2813.75,-225.012214055,48.3362269248,2.0,3.0,1.0,0.0,240.0
98.0,23102239.0,-2.0,225.012214055,50.0362269248,2813.75,-225.012214055,50.0362269248,2.0,3.0,1.0,0.0,239.0
98.0,23102241.0,-2.0,225.012214055,46.6362269248,2813.75,-225.012214055,46.6362269248,2.0,3.0,1.0,0.0,241.0
98.0,10002229.0,3.0,225.012214055,67.4762269248,2581.15,-225.012214055,67.4762269248,1.0,0.0,0.0,0.0,229.0
98.0,10012230.0,3.0,225.012214055,66.6562269248,2582.25,-225.012214055,66.6562269248,1.0,0.0,0.0,1.0,230.0
98.0,10102229.0,3.0,225.012214055,67.0362269248,2583.75,-225.012214055,67.0362269248,1.0,0.0,1.0,0.0,229.0
98.0,11012235.0,3.0,219.087325495,77.5460315668,2592.25,-229.224623801,38.3238182802,1.0,1.0,0.0,1.0,235.0
98.0,11102234.0,3.0,219.054206312,77.9245855521,2593.75,-229.257742983,38.7023722655,1.0,1.0,1.0,0.0,234.0
98.0,12002224.0,3.0,230.777739136,56.0760078002,2601.15,-217.534210159,95.2982210868,1.0,2.0,0.0,0.0,224.0
98.0,12112224.0,3.0,230.816087663,56.5143334674,2604.85,-217.495861632,95.7365467539,1.0,2.0,1.0,1.0,224.0
98.0,13002229.0,3.0,225.012214055,67.4762269248,2611.15,-225.012214055,67.4762269248,1.0,3.0,0.0,0.0,229.0
98.0,13012229.0,3.0,225.012214055,68.3562269248,2612.25,-225.012214055,68.3562269248,1.0,3.0,0.0,1.0,229.0
98.0,13112229.0,3.0,225.012214055,67.9162269248,2614.85,-225.012214055,67.9162269248,1.0,3.0,1.0,1.0,229.0
98.0,20002226.0,3.0,225.012214055,72.5762269248,2781.15,-225.012214055,72.5762269248,2.0,0.0,0.0,0.0,226.0
98.0,20112226.0,3.0,225.012214055,73.0162269248,2784.85,-225.012214055,73.0162269248,2.0,0.0,1.0,1.0,226.0
98.0,21002231.0,3.0,218.571363498,83.4435041795,2791.15,-229.740585798,44.2212908929,2.0,1.0,0.0,0.0,231.0
98.0,21102231.0,3.0,218.609712024,83.0051785123,2793.75,-229.702237271,43.7829652258,2.0,1.0,1.0,0.0,231.0
98.0,22012221.0,3.0,231.298930478,62.0332520948,2802.25,-217.013018817,101.255465381,2.0,2.0,0.0,1.0,221.0
98.0,22102220.0,3.0,231.33204966,62.4118060801,2803.75,-216.979899635,101.634019367,2.0,2.0,1.0,0.0,220.0
98.0,22112221.0,3.0,231.260581951,61.5949264277,2804.85,-217.051367344,100.817139714,2.0,2.0,1.0,1.0,221.0
98.0,23012226.0,3.0,225.012214055,73.4562269248,2812.25,-225.012214055,73.4562269248,2.0,3.0,0.0,1.0,226.0
98.0,23102225.0,3.0,225.012214055,73.8362269248,2813.75,-225.012214055,73.8362269248,2.0,3.0,1.0,0.0,225.0
98.0,30012241.0,3.0,249.9992,91.18,3322.25,-249.9992,91.18,3.0,0.0,0.0,1.0,241.0
98.0,30112241.0,3.0,249.9992,90.74,3324.85,-249.9992,90.74,3.0,0.0,1.0,1.0,241.0
98.0,31002246.0,3.0,241.91853781,103.277592266,3331.15,-256.177217324,59.6998603416,3.0,1.0,0.0,0.0,246.0
98.0,31112246.0,3.0,241.880189284,103.715917933,3334.85,-256.215565851,60.1381860087,3.0,1.0,1.0,1.0,246.0
98.0,32002235.0,3.0,257.807029713,78.3287011959,3341.15,-240.288725421,121.906433121,3.0,2.0,0.0,0.0,235.0
98.0,32102235.0,3.0,257.768681187,77.8903755287,3343.75,-240.327073948,121.468107453,3.0,2.0,1.0,0.0,235.0
98.0,32112235.0,3.0,257.84537824,78.7670268631,3344.85,-240.250376894,122.344758788,3.0,2.0,1.0,1.0,235.0
98.0,33002240.0,3.0,249.9992,92.0,3351.15,-249.9992,92.0,3.0,3.0,0.0,0.0,240.0
98.0,33112240.0,3.0,249.9992,92.44,3354.85,-249.9992,92.44,3.0,3.0,1.0,1.0,240.0
98.0,40002236.0,3.0,249.9992,98.8,3521.15,-249.9992,98.8,4.0,0.0,0.0,0.0,236.0
98.0,40112236.0,3.0,249.9992,99.24,3524.85,-249.9992,99.24,4.0,0.0,1.0,1.0,236.0
98.0,41012242.0,3.0,241.249181706,110.928367548,3532.25,-256.846573428,67.3506356229,4.0,1.0,0.0,1.0,242.0
98.0,41102241.0,3.0,241.216062524,111.306921533,3533.75,-256.87969261,67.7291896082,4.0,1.0,1.0,0.0,241.0
98.0,42012231.0,3.0,258.476385818,85.9794764772,3542.25,-239.619369317,129.557208402,4.0,2.0,0.0,1.0,231.0
98.0,42102230.0,3.0,258.509505,86.3580304625,3543.75,-239.586250134,129.935762387,4.0,2.0,1.0,0.0,230.0
98.0,43012236.0,3.0,249.9992,99.68,3552.25,-249.9992,99.68,4.0,3.0,0.0,1.0,236.0
98.0,43102235.0,3.0,249.9992,100.06,3553.75,-249.9992,100.06,4.0,3.0,1.0,0.0,235.0
